DATAFLOW,LAST UPDATE,freq,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2010-S1,1683,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2010-S2,1725,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2011-S1,1758,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2011-S2,1758,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2012-S1,1801,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2012-S2,1801,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2013-S1,1874,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2013-S2,1874,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2014-S1,1921,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2014-S2,1921,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2015-S1,1923,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2015-S2,1923,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2016-S1,1923,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2016-S2,1923,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2017-S1,1999,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2017-S2,1999,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2018-S1,1999,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2018-S2,1999,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2019-S1,2090,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2019-S2,2090,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2020-S1,2142,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2020-S2,2142,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2021-S1,2202,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2021-S2,2202,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2022-S1,2257,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2022-S2,2313,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2023-S1,2387,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2023-S2,2508,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2024-S1,2571,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2024-S2,2571,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2025-S1,2638,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2025-S2,2704,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2026-S1,2704,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LU,2026-S2,2771,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,1999-S1,71,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,1999-S2,71,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2000-S1,71,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2000-S2,71,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2001-S1,71,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2001-S2,85,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2002-S1,85,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2002-S2,85,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2003-S1,100,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2003-S2,100,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2004-S1,114,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2004-S2,114,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2005-S1,114,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2005-S2,114,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2006-S1,128,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2006-S2,128,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2007-S1,171,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2007-S2,171,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2008-S1,228,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2008-S2,228,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2009-S1,256,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2009-S2,256,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2010-S1,256,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2010-S2,256,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2011-S1,285,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2011-S2,285,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2012-S1,285,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2012-S2,285,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2013-S1,285,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2013-S2,285,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2014-S1,320,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2014-S2,320,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2015-S1,360,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2015-S2,360,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2016-S1,370,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2016-S2,370,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2017-S1,380,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2017-S2,380,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2018-S1,430,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2018-S2,430,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2019-S1,430,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2019-S2,430,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2020-S1,430,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2020-S2,430,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2021-S1,500,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2021-S2,500,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2022-S1,500,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2022-S2,500,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2023-S1,620,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2023-S2,620,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2024-S1,700,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2024-S2,700,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2025-S1,740,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2025-S2,740,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2026-S1,780,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,LV,2026-S2,780,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,1999-S1,18,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,1999-S2,18,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2000-S1,18,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2000-S2,18,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2001-S1,100,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2001-S2,100,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2002-S1,100,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2002-S2,100,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2003-S1,100,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2003-S2,100,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2004-S1,100,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2004-S2,100,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2005-S1,200,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2005-S2,200,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2006-S1,200,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2006-S2,200,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2007-S1,200,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2007-S2,400,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2008-S1,400,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2008-S2,400,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2009-S1,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2009-S2,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2010-S1,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2010-S2,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2011-S1,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2011-S2,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2012-S1,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2012-S2,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2013-S1,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2013-S2,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2014-S1,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2014-S2,600,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2015-S1,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2015-S2,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2016-S1,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2016-S2,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2017-S1,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2017-S2,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2018-S1,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2018-S2,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2019-S1,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2019-S2,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2020-S1,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2020-S2,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2021-S1,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2021-S2,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2022-S1,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2022-S2,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2023-S1,4000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2023-S2,4000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2024-S1,5000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2024-S2,5000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2025-S1,5500,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2025-S2,5500,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2026-S1,6300,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MD,2026-S2,6300,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2013-S2,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2014-S1,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2014-S2,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2015-S1,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2015-S2,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2016-S1,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2016-S2,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2017-S1,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2017-S2,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2018-S1,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2018-S2,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2019-S1,288,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2019-S2,331,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2020-S1,331,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2020-S2,331,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2021-S1,331,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2021-S2,331,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2022-S1,533,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2022-S2,533,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2023-S1,533,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2023-S2,533,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2024-S1,533,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2024-S2,533,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2025-S1,670,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2025-S2,670,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2026-S1,670,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,ME,2026-S2,670,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2013-S1,12268,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2013-S2,12268,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2014-S1,13140,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2014-S2,13140,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2015-S1,13140,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2015-S2,13986,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2016-S1,13986,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2016-S2,14563,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2017-S1,14810,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2017-S2,17130,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2018-S1,17130,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2018-S2,17130,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2019-S1,17943,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2019-S2,20997,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2020-S1,21107,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2020-S2,21107,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2021-S1,21776,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2021-S2,22146,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2022-S1,22146,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2022-S2,26422,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2023-S1,26422,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2023-S2,29739,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2024-S1,29739,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2024-S2,33352,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2025-S1,33352,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2025-S2,36037,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2026-S1,36037,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MK,2026-S2,38507,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,1999-S1,478,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,1999-S2,478,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2000-S1,488,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2000-S2,488,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2001-S1,503,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2001-S2,503,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2002-S1,519,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2002-S2,519,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2003-S1,536,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2003-S2,536,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2004-S1,544,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2004-S2,544,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2005-S1,562,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2005-S2,562,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2006-S1,584,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2006-S2,584,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2007-S1,602,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2007-S2,602,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2008-S1,617,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2008-S2,617,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2009-S1,635,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2009-S2,635,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2010-S1,660,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2010-S2,660,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2011-S1,665,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2011-S2,665,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2012-S1,685,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2012-S2,685,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2013-S1,703,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2013-S2,703,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2014-S1,718,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2014-S2,718,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2015-S1,720,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2015-S2,720,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2016-S1,728,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2016-S2,728,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2017-S1,736,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2017-S2,736,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2018-S1,748,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2018-S2,748,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2019-S1,762,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2019-S2,762,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2020-S1,777,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2020-S2,777,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2021-S1,785,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2021-S2,785,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2022-S1,792,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2022-S2,792,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2023-S1,835,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2023-S2,835,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2024-S1,925,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2024-S2,925,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2025-S1,961,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2025-S2,961,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2026-S1,994,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,MT,2026-S2,994,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,NL,1999-S1,1064,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,NL,1999-S2,1078,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,NL,2000-S1,1092,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,NL,2000-S2,1111,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,NL,2001-S1,1155,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,NL,2001-S2,1180,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,NL,2002-S1,1207,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,NL,2002-S2,1232,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,NAC,NL,2003-S1,1249,,
